id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
818350,CA,INDIVIDUAL,5 years,Coachella Valley Unified School District,B,MORTGAGE,7/11/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,1026273,car,B3,36 months,Verified,63000,0.239,242.24,0.1099,7400,28,8242
420049,CA,INDIVIDUAL,10+ years,"Law Firm with offices NY, LA, DC and overseas",B,MORTGAGE,6/9/2021,5/15/2021,4/12/2021,Fully Paid,5/12/2021,493089,car,B3,36 months,Verified,300000,0.0693,660.27,0.1158,20000,38,23732
622529,FL,INDIVIDUAL,4 years,TSA,B,MORTGAGE,12/10/2021,5/16/2021,12/13/2021,Fully Paid,1/13/2022,797838,car,B1,36 months,Verified,40000,0.1662,111.11,0.0888,3500,26,4000
663422,NC,INDIVIDUAL,4 years,Bank of America,B,MORTGAGE,2/11/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,848319,car,B5,36 months,Verified,114000,0.0933,327.91,0.1111,10000,26,10094
421544,FL,INDIVIDUAL,10+ years,FirstCaribbean International Bank owned by CIBC,B,MORTGAGE,9/9/2021,3/16/2021,10/12/2021,Fully Paid,11/12/2021,494914,car,B4,36 months,Verified,38268,0.1405,279.72,0.1218,8400,13,10070
886999,AR,INDIVIDUAL,9 years,US Postal Service,B,MORTGAGE,9/11/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,1103068,car,B1,36 months,Verified,69000,0.187,128.9,0.0991,4000,32,4503
369880,CA,INDIVIDUAL,4 years,ARCADIS,B,MORTGAGE,1/9/2021,9/11/2021,9/9/2021,Fully Paid,10/9/2021,386125,car,B4,36 months,Verified,84240,0.1033,464.3,0.1189,14000,15,14910
656846,NM,INDIVIDUAL,6 years,Oasis Landscape Construction,B,MORTGAGE,1/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,840065,car,B1,36 months,Verified,66000,0.2284,224.66,0.0963,7000,22,8089
561337,SC,INDIVIDUAL,6 years,Pep Boys Auto,C,MORTGAGE,8/10/2021,5/12/2021,4/12/2021,Fully Paid,5/12/2021,722418,car,C1,36 months,Verified,86000,0.0561,89.59,0.1323,2650,16,3099
431935,MI,INDIVIDUAL,1 year,US Xpress Enterprises,C,MORTGAGE,8/9/2021,4/14/2021,1/12/2021,Fully Paid,2/12/2021,512991,car,C3,36 months,Verified,42000,0.1319,195.32,0.1357,5750,14,6972
673339,CT,INDIVIDUAL,< 1 year,RM Contracting SISCA Northeast,C,MORTGAGE,2/11/2021,4/16/2021,3/12/2021,Fully Paid,4/12/2021,860660,car,C1,36 months,Verified,91200,0.1537,301.87,0.1268,9000,25,9992
367628,OH,INDIVIDUAL,4 years,ganley auto,C,MORTGAGE,12/8/2021,12/11/2021,1/12/2021,Fully Paid,2/12/2021,381356,car,C3,36 months,Verified,60000,0.1408,101.32,0.1316,3000,12,3647
660830,NY,INDIVIDUAL,< 1 year,AON Corporation,C,MORTGAGE,1/11/2021,5/16/2021,10/12/2021,Fully Paid,11/12/2021,845173,car,C2,36 months,Verified,77604,0.101,229.32,0.1306,6800,40,7882
382835,FL,INDIVIDUAL,10+ years,PALM BEACH GARDENS MED CTR,C,MORTGAGE,3/9/2021,12/15/2021,6/11/2021,Fully Paid,7/11/2021,412725,car,C4,36 months,Verified,92000,0.0473,237.46,0.1347,7000,28,8433
346919,MI,INDIVIDUAL,< 1 year,School City of Michawaka,C,MORTGAGE,5/8/2021,5/11/2021,5/11/2021,Fully Paid,6/11/2021,347255,car,C3,36 months,Verified,33000,0.0451,57.85,0.1166,3000,9,2082
676382,CA,INDIVIDUAL,10+ years,UPS,D,MORTGAGE,2/11/2021,5/16/2021,9/13/2021,Fully Paid,10/13/2021,864357,car,D2,36 months,Verified,57000,0.236,484.7,0.1491,14000,32,17328
585795,SC,INDIVIDUAL,2 years,Microsoft Corporation,D,MORTGAGE,9/10/2021,3/13/2021,9/12/2021,Fully Paid,10/12/2021,752611,car,D1,36 months,Verified,110000,0.1244,155.65,0.1484,4500,25,5232
847170,FL,INDIVIDUAL,6 years,ups,D,MORTGAGE,8/11/2021,3/16/2021,1/13/2021,Fully Paid,2/13/2021,1058629,car,D2,36 months,Verified,67000,0.0887,239.04,0.1599,6800,22,8053
620256,IL,INDIVIDUAL,9 years,HSBC,D,MORTGAGE,11/10/2021,5/12/2021,5/12/2021,Fully Paid,6/12/2021,794995,car,D3,36 months,Verified,93500,0.2237,216.14,0.1483,6250,44,7315
396154,KS,INDIVIDUAL,6 years,Self,E,MORTGAGE,5/9/2021,5/12/2021,5/12/2021,Fully Paid,6/12/2021,436179,car,E1,36 months,Verified,60000,0.1442,367.52,0.1568,10500,19,13152
589646,CA,INDIVIDUAL,10+ years,The Rock Church,A,MORTGAGE,10/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,757456,car,A5,36 months,Verified,122400,0.0949,312.82,0.0788,10000,34,11206
483670,SC,INDIVIDUAL,10+ years,Nestle,A,OWN,2/10/2021,6/11/2021,5/10/2021,Fully Paid,6/10/2021,615544,car,A2,36 months,Verified,53000,0.2355,103.08,0.0676,3350,20,3405
445702,NY,INDIVIDUAL,10+ years,North Salem Central School District,A,OWN,10/9/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,544461,car,A5,36 months,Verified,102000,0.0621,476.58,0.0894,15000,19,17157
364362,GA,INDIVIDUAL,< 1 year,Paulding County School System,A,OWN,12/8/2021,11/15/2021,3/11/2021,Fully Paid,4/11/2021,374898,car,A3,36 months,Verified,42108,0.2388,78.35,0.08,2500,20,2797
470305,GA,INDIVIDUAL,9 years,WinWare,A,OWN,1/10/2021,5/16/2021,1/13/2021,Fully Paid,2/13/2021,593718,car,A3,36 months,Verified,75000,0.1538,636.86,0.0774,20400,24,22928
890216,AR,INDIVIDUAL,2 years,Arkansas Department of Education,B,OWN,9/11/2021,5/15/2021,10/14/2021,Fully Paid,11/14/2021,1106740,car,B5,36 months,Verified,43000,0.046,764.83,0.1269,22800,4,27534
829682,GA,INDIVIDUAL,5 years,military,B,OWN,7/11/2021,8/11/2021,9/11/2021,Fully Paid,10/11/2021,1038798,car,B3,36 months,Verified,37000,0.0921,261.88,0.1099,8000,10,8074
708444,VA,INDIVIDUAL,10+ years,Department of Defense,B,OWN,3/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,900937,car,B1,36 months,Verified,96000,0.086,96.29,0.0963,3000,27,3466
981639,PA,INDIVIDUAL,10+ years,forest hills equipment,C,OWN,10/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1204804,car,C4,36 months,Verified,54000,0.0216,521.97,0.1527,15000,9,18791
797741,MI,INDIVIDUAL,4 years,Blue Cross Blue Shield of Michigan,E,OWN,6/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1002771,car,E1,36 months,Verified,41496,0.2293,260.27,0.1799,7200,8,9369
833366,CA,INDIVIDUAL,1 year,Carnegie Mellon,A,RENT,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1042952,car,A1,36 months,Verified,26940,0.0036,75.4,0.0542,2500,13,2714
576299,CA,INDIVIDUAL,1 year,Crothall,A,RENT,9/10/2021,1/16/2021,9/13/2021,Fully Paid,10/13/2021,741161,car,A4,36 months,Verified,50000,0.0725,373.33,0.0751,12000,26,13440
577782,NY,INDIVIDUAL,10+ years,the Brearley School,A,RENT,9/10/2021,11/13/2021,9/13/2021,Fully Paid,10/13/2021,742946,car,A5,36 months,Verified,110000,0.1076,93.85,0.0788,3000,27,3379
432923,CA,INDIVIDUAL,2 years,BVK Gaming Inc,A,RENT,8/9/2021,9/10/2021,9/10/2021,Fully Paid,10/10/2021,514664,car,A3,36 months,Verified,64200,0.0127,93.66,0.0774,3000,6,3061
352747,PA,INDIVIDUAL,2 years,Psychology Software Tools,A,RENT,8/8/2021,6/11/2021,2/11/2021,Fully Paid,3/11/2021,356046,car,A4,36 months,Verified,31000,0.0426,138.54,0.0832,6500,11,4967
749384,CA,INDIVIDUAL,3 years,US Customs and Border Protection,A,RENT,5/11/2021,6/13/2021,6/13/2021,Fully Paid,7/13/2021,948614,car,A3,36 months,Verified,95000,0.0349,219.2,0.0699,7100,20,7738
851383,TX,INDIVIDUAL,3 years,AAA Medical & Oxygen Supply,A,RENT,8/11/2021,12/15/2021,2/12/2021,Fully Paid,3/12/2021,1063301,car,A3,36 months,Verified,26400,0.0586,77.19,0.0699,2500,9,2541
657199,NJ,INDIVIDUAL,3 years,Department of Homeland Security,A,RENT,1/11/2021,5/16/2021,1/13/2021,Fully Paid,2/13/2021,840508,car,A4,36 months,Verified,75000,0.0947,108.54,0.0729,3500,8,3752
350240,UT,INDIVIDUAL,3 years,Second Nature Entrada Wilderness Program,A,RENT,7/8/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,352226,car,A4,36 months,Verified,32004,0.1507,125.94,0.0832,4000,13,4525
406456,NY,INDIVIDUAL,8 years,Merkley and Partners,A,RENT,6/9/2021,6/12/2021,6/12/2021,Fully Paid,7/12/2021,454624,car,A4,36 months,Verified,110000,0,204.46,0.0932,6400,12,7361
638921,CA,INDIVIDUAL,< 1 year,joint healing,A,RENT,12/10/2021,3/12/2021,3/12/2021,Fully Paid,4/12/2021,818475,car,A3,36 months,Verified,24000,0.0655,106.75,0.0617,3500,11,3710
741334,NJ,INDIVIDUAL,< 1 year,Fraser Brothers Group LLC,A,RENT,5/11/2021,5/15/2021,1/13/2021,Fully Paid,2/13/2021,939205,car,A3,36 months,Verified,45000,0.1296,324.17,0.0699,10500,13,11422
569223,CA,INDIVIDUAL,5 years,Allstate,A,RENT,8/10/2021,7/12/2021,7/12/2021,Fully Paid,8/12/2021,732264,car,A5,36 months,Verified,30000,0.2299,184.56,0.0788,5900,11,6484
594906,CA,INDIVIDUAL,1 year,Sears,A,RENT,10/10/2021,5/16/2021,9/11/2021,Fully Paid,10/11/2021,763854,car,A5,36 months,Verified,27000,0.02,156.41,0.0788,5000,5,5316
818698,FL,INDIVIDUAL,3 years,Dive N Dog,A,RENT,7/11/2021,9/13/2021,9/11/2021,Fully Paid,10/11/2021,1026706,car,A3,36 months,Verified,58000,0.1355,308.73,0.0699,10000,17,10059
592478,CA,INDIVIDUAL,3 years,port logistics group,A,RENT,11/10/2021,5/16/2021,11/13/2021,Fully Paid,12/13/2021,760931,car,A3,36 months,Verified,46000,0.2058,165.46,0.0617,8000,21,5957
961751,NY,INDIVIDUAL,6 years,,A,RENT,11/11/2021,11/14/2021,12/14/2021,Fully Paid,1/14/2022,1182502,car,A4,36 months,Verified,75000,0.0741,250.33,0.079,8000,9,9012
372825,MS,INDIVIDUAL,8 years,Office Depot,A,RENT,1/9/2021,5/10/2021,6/10/2021,Fully Paid,7/10/2021,392055,car,A3,36 months,Verified,27996,0.0784,115.95,0.08,3700,10,4004
784938,OR,INDIVIDUAL,< 1 year,Nike Golf,A,RENT,6/11/2021,3/13/2021,4/13/2021,Fully Paid,5/13/2021,988195,car,A2,36 months,Verified,33000,0.2902,304.18,0.0599,10000,15,10764
432229,NJ,INDIVIDUAL,< 1 year,National Packaging Corporation,A,RENT,8/9/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,513593,car,A4,36 months,Verified,90000,0.0488,221.28,0.0859,7000,20,7966
370963,NJ,INDIVIDUAL,4 years,Princeton University,A,RENT,1/9/2021,1/12/2021,1/12/2021,Fully Paid,2/12/2021,382507,car,A5,36 months,Verified,30500,0.144,96.29,0.0963,3000,21,3466
671996,CA,INDIVIDUAL,5 years,Marriott International,A,RENT,2/11/2021,10/15/2021,8/13/2021,Fully Paid,9/13/2021,859068,car,A5,36 months,Verified,42000,0.0323,171.49,0.0766,5500,11,6152
999469,FL,INDIVIDUAL,1 year,Alamo for Citizens,B,RENT,10/11/2021,4/16/2021,12/14/2021,Fully Paid,1/14/2022,1224830,car,B3,36 months,Verified,84000,0.1781,396.92,0.1171,12000,27,14323
390440,CA,INDIVIDUAL,1 year,Visa,B,RENT,4/9/2021,1/15/2021,1/12/2021,Fully Paid,2/12/2021,425464,car,B3,36 months,Verified,300000,0.076,528.22,0.1158,16000,21,18966
583146,MD,INDIVIDUAL,1 year,US Department of Homeland Security,B,RENT,9/10/2021,9/13/2021,11/12/2021,Fully Paid,12/12/2021,749364,car,B3,36 months,Verified,51000,0.1273,131.19,0.1112,4000,12,4475
793221,CA,INDIVIDUAL,10+ years,United Airlines,B,RENT,6/11/2021,7/11/2021,8/11/2021,Fully Paid,9/11/2021,987778,car,B3,36 months,Verified,39000,0.1898,72.02,0.1099,2200,24,2220
459630,TX,INDIVIDUAL,2 years,Brownsvile ISD,B,RENT,11/9/2021,8/12/2021,1/12/2021,Fully Paid,2/12/2021,573053,car,B5,36 months,Verified,55000,0.0065,334.67,0.1253,10000,9,11827
826987,FL,INDIVIDUAL,3 years,Amerigas,B,RENT,8/11/2021,7/15/2021,8/14/2021,Fully Paid,9/14/2021,1035908,car,B1,36 months,Verified,27000,0.1542,222.62,0.0999,6900,8,8014
1005153,GA,INDIVIDUAL,7 years,Infosys Limited,B,RENT,10/11/2021,12/11/2021,12/11/2021,Fully Paid,1/11/2022,1231833,car,B2,36 months,Verified,63372,0.0916,97.72,0.1065,3000,6,3027
583574,CT,INDIVIDUAL,9 years,SunBridge Healthcare,B,RENT,9/10/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,743776,car,B1,36 months,Verified,21600,0.1783,233.62,0.1038,7200,28,8069
410267,MD,INDIVIDUAL,< 1 year,Yamada Research Services,B,RENT,6/9/2021,7/12/2021,7/12/2021,Fully Paid,8/12/2021,461571,car,B1,36 months,Verified,37000,0.0976,229,0.1095,7000,12,8276
842971,NY,INDIVIDUAL,< 1 year,Royal Bank of Scotland,B,RENT,8/11/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,1053681,car,B3,36 months,Verified,225000,0.0551,196.41,0.1099,6000,18,6700
782787,IL,INDIVIDUAL,< 1 year,ConAgra Fooda,B,RENT,6/11/2021,7/12/2021,7/12/2021,Fully Paid,8/12/2021,985813,car,B3,36 months,Verified,92000,0.0942,693.8,0.1163,21000,20,23262
409963,DC,INDIVIDUAL,< 1 year,"Paul, Hastings, Janovsky & Walker",B,RENT,6/9/2021,11/10/2021,11/10/2021,Fully Paid,12/10/2021,461033,car,B4,36 months,Verified,160000,0.1078,278.58,0.1189,8400,11,9372
442093,CA,INDIVIDUAL,4 years,J & W,B,RENT,9/9/2021,1/11/2021,1/11/2021,Fully Paid,2/11/2021,536776,car,B3,36 months,Verified,55000,0.0951,493.7,0.1183,14900,7,16353
554790,DC,INDIVIDUAL,5 years,United States Patent and Trademark,B,RENT,9/10/2021,10/14/2021,7/12/2021,Fully Paid,8/12/2021,714585,car,B2,36 months,Verified,106000,0.133,489.31,0.1075,15000,28,17176
870661,NM,INDIVIDUAL,6 years,Bear Canyon Health Circle,B,RENT,9/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,1084698,car,B2,36 months,Verified,72000,0.2272,162.73,0.1059,5000,35,5858
502320,MO,INDIVIDUAL,< 1 year,"KPMG, LLP",B,RENT,4/10/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,645916,car,B1,36 months,Verified,53000,0.1872,225.48,0.0988,7000,9,8036
856289,NC,INDIVIDUAL,< 1 year,Dukenet,B,RENT,9/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,1068610,car,B5,36 months,Verified,68000,0.1976,249.08,0.1199,7500,24,8967
536728,OK,INDIVIDUAL,4 years,Revilo Aerospace,B,RENT,7/11/2021,4/14/2021,1/14/2021,Fully Paid,2/14/2021,692034,car,B4,36 months,Verified,75000,0.0309,131.89,0.1149,4000,6,4662
998339,OR,INDIVIDUAL,8 years,Department of Homeland Security,B,RENT,10/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,1223483,car,B4,36 months,Verified,125000,0.1734,561.38,0.1242,16800,24,19992
423658,GA,INDIVIDUAL,3 years,Kids II,C,RENT,7/9/2021,5/16/2021,7/10/2021,Fully Paid,8/10/2021,498928,car,C1,36 months,Verified,47004,0.0107,133.87,0.1253,4000,4,4405
890104,CA,INDIVIDUAL,2 years,Best Buy,C,RENT,9/11/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,1106766,car,C3,36 months,Verified,14400,0.0208,165.58,0.1465,4800,9,5311
779840,IL,INDIVIDUAL,1 year,"Grainger, Inc.",C,RENT,6/11/2021,1/14/2021,1/12/2021,Fully Paid,2/12/2021,982605,car,C4,36 months,Verified,36000,0.0967,172.82,0.1479,5000,11,5402
819389,WA,INDIVIDUAL,2 years,,C,RENT,7/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1027484,car,C5,36 months,Verified,28000,0.249,99.99,0.1523,2875,21,3600
647208,NY,INDIVIDUAL,4 years,Citibank,C,RENT,1/11/2021,4/15/2021,1/14/2021,Fully Paid,2/14/2021,828056,car,C4,36 months,Verified,57450,0.1638,67.73,0.1335,2000,31,2438
1001743,CA,INDIVIDUAL,< 1 year,Robinson helicopter company,C,RENT,10/11/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,1223058,car,C2,36 months,Verified,25200,0.2332,87.49,0.1427,2550,30,3018
390162,WA,INDIVIDUAL,2 years,Microsoft,D,RENT,4/9/2021,10/9/2021,10/9/2021,Fully Paid,11/9/2021,424961,car,D2,36 months,Verified,75764,0.114,51.58,0.1442,1500,13,1602
585825,NJ,INDIVIDUAL,3 years,Petco,D,RENT,9/10/2021,12/13/2021,5/12/2021,Fully Paid,6/12/2021,752655,car,D2,36 months,Verified,13000,0.0157,97.36,0.1521,2800,10,3329
818399,VA,INDIVIDUAL,3 years,Autozone,D,RENT,7/11/2021,10/15/2021,3/13/2021,Fully Paid,4/13/2021,1026327,car,D2,36 months,Verified,18000,0.0133,189.83,0.1599,5400,5,6478
399343,MO,INDIVIDUAL,3 years,MattsonJack,D,RENT,8/9/2021,9/15/2021,8/12/2021,Fully Paid,9/12/2021,411673,car,D5,36 months,Verified,76000,0.1255,348.47,0.1537,10000,12,12545
376056,FL,INDIVIDUAL,5 years,Citrix Systems Inc,D,RENT,2/9/2021,2/12/2021,2/12/2021,Fully Paid,3/12/2021,396930,car,D5,36 months,Verified,75000,0.1003,278.77,0.1537,8000,15,10036
630486,CT,INDIVIDUAL,3 years,Target,E,RENT,12/10/2021,1/16/2021,12/13/2021,Fully Paid,1/13/2022,807748,car,E2,36 months,Verified,15600,0.1192,141.27,0.1632,4000,8,5086
642223,TX,INDIVIDUAL,3 years,Reddwerks Corporation,E,RENT,2/11/2021,7/14/2021,6/12/2021,Fully Paid,7/12/2021,822027,car,E3,36 months,Verified,125000,0.026,857.34,0.1714,24000,3,28541
379256,CA,INDIVIDUAL,< 1 year,,E,RENT,2/9/2021,10/9/2021,11/9/2021,Fully Paid,12/9/2021,377917,car,E2,36 months,Verified,47998,0.0373,175.79,0.16,5000,5,5492
373982,CA,INDIVIDUAL,1 year,Herman Cook Volkswagen,B,MORTGAGE,1/9/2021,1/12/2021,2/12/2021,Fully Paid,3/12/2021,394029,car,B3,36 months,Verified,75333,0.0981,495.21,0.1158,15000,20,17827
577117,VA,INDIVIDUAL,3 years,ADP,B,MORTGAGE,9/10/2021,9/15/2021,3/12/2021,Fully Paid,4/12/2021,742165,car,B2,36 months,Verified,109500,0.1265,114.18,0.1075,3500,34,3945
590817,CA,INDIVIDUAL,5 years,Fedex,D,MORTGAGE,10/10/2021,10/15/2021,10/13/2021,Fully Paid,11/13/2021,758873,car,D1,36 months,Verified,44400,0.029,224.82,0.1484,6500,7,8111
660921,MD,INDIVIDUAL,10+ years,mts,A,RENT,2/11/2021,2/16/2021,2/14/2021,Fully Paid,3/14/2021,845282,car,A5,36 months,Verified,107500,0.284,311.8,0.0766,10000,30,11226
883516,NY,INDIVIDUAL,10+ years,United parcel service,B,RENT,9/11/2021,4/16/2021,8/14/2021,Fully Paid,9/14/2021,1098840,car,B3,36 months,Verified,74000,0.0167,330.76,0.1171,10000,5,11898
997879,CT,INDIVIDUAL,10+ years,shoprite,A,MORTGAGE,10/11/2021,12/12/2021,7/12/2021,Charged Off,8/12/2021,1222991,car,A5,60 months,Not Verified,77954,0.0453,248.52,0.089,12000,19,2601
558644,NM,INDIVIDUAL,10+ years,New Mexico State university,B,MORTGAGE,8/10/2021,5/16/2021,9/14/2021,Charged Off,10/14/2021,719118,car,B1,60 months,Not Verified,43596,0.0355,133.97,0.1038,6250,24,6565
725193,CO,INDIVIDUAL,10+ years,Memorial Health system,B,MORTGAGE,4/11/2021,6/15/2021,1/15/2021,Charged Off,2/15/2021,920406,car,B3,60 months,Not Verified,60000,0.0934,192.87,0.1037,9000,43,9158
871883,AZ,INDIVIDUAL,4 years,City of Tempe,B,MORTGAGE,9/11/2021,10/11/2021,11/11/2021,Charged Off,12/11/2021,1085988,car,B3,60 months,Not Verified,70000,0.2321,313.02,0.1099,14400,38,14790
703840,LA,INDIVIDUAL,1 year,Aries Marine,B,MORTGAGE,3/11/2021,1/15/2021,9/14/2021,Charged Off,10/14/2021,895870,car,B5,60 months,Not Verified,33600,0.1096,185.28,0.1111,8500,14,8049
757943,KY,INDIVIDUAL,5 years,bremner,B,MORTGAGE,5/11/2021,5/16/2021,4/13/2021,Charged Off,5/13/2021,958046,car,B2,60 months,Not Verified,39600,0.0103,86.16,0.1059,4000,33,1895
613703,LA,INDIVIDUAL,10+ years,HOLMES HONDA,B,MORTGAGE,11/10/2021,5/13/2021,1/13/2021,Charged Off,2/13/2021,786816,car,B5,60 months,Not Verified,80000,0.1258,162.83,0.1036,9600,24,4351
673623,TX,INDIVIDUAL,10+ years,"JDA Software Group, Inc.",C,MORTGAGE,2/11/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,861005,car,C1,60 months,Not Verified,99996,0.1284,121.99,0.1268,5400,15,1698
554342,PA,INDIVIDUAL,4 years,brickers famous fries,C,MORTGAGE,7/10/2021,5/16/2021,6/14/2021,Charged Off,7/14/2021,714103,car,C2,60 months,Not Verified,48000,0.185,48.44,0.1361,2100,41,2234
1028164,IL,INDIVIDUAL,1 year,Navistar Inc.,C,MORTGAGE,11/11/2021,8/15/2021,4/15/2021,Charged Off,5/15/2021,1257750,car,C4,60 months,Not Verified,51600,0.1256,134.02,0.1527,5600,9,6153
708174,AR,INDIVIDUAL,3 years,BOYD BROS,C,MORTGAGE,3/11/2021,5/16/2021,11/14/2021,Charged Off,12/14/2021,900641,car,C4,60 months,Not Verified,34800,0.1266,38.81,0.138,1675,16,1669
625711,TX,INDIVIDUAL,10+ years,BJ's Money Source,C,MORTGAGE,12/10/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,801852,car,C3,60 months,Not Verified,90840,0.0905,87,0.1298,3825,63,1653
668271,PA,INDIVIDUAL,5 years,peak mobility,C,MORTGAGE,2/11/2021,5/16/2021,10/13/2021,Charged Off,11/13/2021,854430,car,C4,60 months,Not Verified,42000,0.2023,88.03,0.138,3800,28,2817
1000321,NJ,INDIVIDUAL,4 years,PHH Mortgage,D,MORTGAGE,10/11/2021,8/15/2021,3/15/2021,Charged Off,4/15/2021,1225763,car,D3,60 months,Not Verified,32346,0.1028,149.99,0.1727,6000,16,6472
764963,NY,INDIVIDUAL,5 years,solil management,D,OWN,5/11/2021,5/16/2021,6/14/2021,Charged Off,7/14/2021,965764,car,D3,60 months,Not Verified,31243,0.0503,88.49,0.1649,3600,5,3217
1047552,NV,INDIVIDUAL,6 years,Mandalay Bay Resort & Casino,D,OWN,12/11/2021,5/16/2021,11/12/2021,Charged Off,12/12/2021,1278645,car,D3,60 months,Not Verified,38400,0.1028,196.86,0.1727,7875,16,2158
752397,NY,INDIVIDUAL,9 years,mta,B,RENT,5/11/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,951977,car,B3,60 months,Not Verified,50400,0.166,168.47,0.1099,7750,10,1174
572896,CA,INDIVIDUAL,3 years,U.S. Army,B,RENT,9/10/2021,5/16/2021,4/11/2021,Charged Off,5/11/2021,736921,car,B3,60 months,Not Verified,26000,0.1431,100.84,0.1112,4625,5,906
594206,NY,INDIVIDUAL,3 years,NSLIJ,B,RENT,10/10/2021,6/14/2021,2/14/2021,Charged Off,3/14/2021,763044,car,B4,60 months,Not Verified,28560,0.0168,241.87,0.1149,11000,9,10064
529168,AZ,INDIVIDUAL,10+ years,JCPenney,C,RENT,6/10/2021,5/16/2021,1/15/2021,Charged Off,2/15/2021,684345,car,C3,60 months,Not Verified,22800,0.1363,46.52,0.1398,2000,7,2556
817000,GA,INDIVIDUAL,1 year,North GA lock and Key,D,RENT,7/11/2021,5/16/2021,2/16/2021,Charged Off,3/16/2021,1024785,car,D5,60 months,Not Verified,14400,0.0692,100.47,0.1749,4000,7,5425
653096,GA,INDIVIDUAL,8 years,brierley electric,C,MORTGAGE,1/11/2021,7/14/2021,3/14/2021,Charged Off,4/14/2021,835232,car,C3,60 months,Not Verified,96000,0.1122,183.8,0.1343,8000,33,7319
603937,FL,INDIVIDUAL,7 years,AMDETECH,B,OWN,10/10/2021,1/14/2021,8/13/2021,Charged Off,9/13/2021,774897,car,B3,60 months,Not Verified,81000,0.1621,84.25,0.0962,4000,30,3063
809298,KS,INDIVIDUAL,10+ years,Westlake Ace Hardware,B,RENT,7/11/2021,7/14/2021,3/14/2021,Charged Off,4/14/2021,1016103,car,B3,60 months,Not Verified,38000,0.0407,250.53,0.1099,11900,12,8652
678111,CA,INDIVIDUAL,7 years,Pala Casino,B,RENT,2/11/2021,6/13/2021,1/13/2021,Charged Off,2/13/2021,866360,car,B5,60 months,Not Verified,38400,0.0359,143.87,0.1111,6600,12,3427
669087,CA,INDIVIDUAL,3 years,cb richard ellis,C,RENT,2/11/2021,2/14/2021,9/13/2021,Charged Off,10/13/2021,855517,car,C3,60 months,Not Verified,75600,0.149,66.63,0.1343,2900,38,2148
1041216,NC,INDIVIDUAL,1 year,showtime consessions supply,D,RENT,12/11/2021,12/15/2021,5/15/2021,Charged Off,6/15/2021,1271243,car,D3,60 months,Not Verified,52000,0.0535,349.98,0.1727,14000,8,15400
729869,CT,INDIVIDUAL,10+ years,Newcomb Spring,A,MORTGAGE,4/11/2021,2/16/2021,5/16/2021,Fully Paid,6/16/2021,925682,car,A4,60 months,Not Verified,90000,0.0373,99.7,0.0729,5000,21,5981
840643,KY,INDIVIDUAL,10+ years,UPS,A,MORTGAGE,8/11/2021,12/15/2021,11/15/2021,Fully Paid,12/15/2021,1051047,car,A4,60 months,Not Verified,72600,0.1359,100.17,0.0749,5000,23,5987
704853,WA,INDIVIDUAL,10+ years,The Markets llc.,A,MORTGAGE,3/11/2021,3/16/2021,4/16/2021,Fully Paid,5/16/2021,896878,car,A4,60 months,Not Verified,43872,0.0741,49.85,0.0729,2500,31,2991
685481,TX,INDIVIDUAL,10+ years,atmos energy,A,MORTGAGE,3/11/2021,2/16/2021,11/15/2021,Fully Paid,12/15/2021,875128,car,A5,60 months,Not Verified,50400,0.1033,96.55,0.0766,4800,20,5788
729609,FL,INDIVIDUAL,10+ years,FL Dept of Corrections,A,MORTGAGE,4/11/2021,4/16/2021,5/16/2021,Fully Paid,6/16/2021,925403,car,A5,60 months,Not Verified,43000,0.0324,150.86,0.0766,7500,22,9051
732169,MI,INDIVIDUAL,10+ years,polker design services,A,MORTGAGE,4/11/2021,4/16/2021,5/16/2021,Fully Paid,6/16/2021,928336,car,A5,60 months,Not Verified,38400,0.0272,85.49,0.0766,4250,18,5129
